regionID,iso3c,country_name,city_name,incomeID,measurement,units,year,source,comments
SAS,LKA,Sri Lanka,Dehiwala Mt. Lavinia Municipal Council,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"JICA (Japan International Cooperation Agency). 2016. ""Data Collection Survey on Solid Waste Management in Democratic Socialist Republic of Sri Lanka: Final Report.""  Kokusai Kogyo Co., Ltd. February.",1 (175.2 tonnes/day); 7
SAS,PAK,Pakistan,Lahore,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2017,"KOICA (Korea International Cooperation Agency). 2007. ""KOICA-World Bank Joint Study on Solid Waste Managementin Punjab, Pakistan."" Korea Environment Institute. Sudokwon Landfill Site Management Corp. July.",1 (0.6 kg/person/day)
ECS,AZE,Azerbaijan,Baku,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Azerbaijan, Ministry of Economy and Industry. 2015. ""An Integrated Solid Waste Management Strategy for Greater Baku."" Volume II - Main report. March.",1 (0.95 kg/person/day)
ECS,ESP,Spain,Madrid,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Community of Madrid, Ministry of the Environment, Local Administration and Territorial Planning. 2016. ""PRELIMINARY DOCUMENT FOR THE DEFINITION OF THE STRATEGY OF SUSTAINABLE MANAGEMENT OF WASTE OF THE COMMUNITY OF MADRID (2017 -2024)."" [Comunidad de Madrid, Consejería de Medio Ambiente, Administración Local y Ordenación del Territorio. 2016. ""DOCUMENTO PRELIMINAR PARA LA DEFINICIÓN DE LA ESTRATEGIA DE GESTIÓN SOSTENIBLE DE LOS RESIDUOS DE LA COMUNIDAD DE MADRID (2017 –2024).""] General Direction of the Environment [Dirección General del Medio Ambiente]. September.",
LCN,PAN,Panama,Colón,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Panama Ministry of Health. 2015. ""Analysis of the health situation in Panama."" [Ministerio de Salud de Panamá. 2015. ""Análisis de la situación de salud Panamá.""]",2
ECS,LTU,Lithuania,Kaunas,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"NPR (Preparation of National Projects). 2014. ""Plan for Kaunas City Municipal Waste Management 2014-2020."" [NPR (UAB Nacionalinių projektų rengimas). 2014. ""Kauno miesto savivaldybės atliekų tvarkymo 2014 – 2020 m. planas.""] June 16.",
SAS,IND,India,Lucknow,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.","1 (1,385 tonnes/day); 7"
ECS,LVA,Latvia,Riga,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"European Commission. 2014m. ""Capital factsheet - Riga."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",3
SAS,IND,India,Bengaluru,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.","1 (3,500 tonnes/day); 7"
LCN,COL,Colombia,Cali,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2009,"CCAC (Climate and Clean Air Coalition). n.d.(d) ""Solid Waste Management City Profile: Cali, Colombia."" Municipal Solid Waste Initiative.",
SSF,GHA,Ghana,Kumasi,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Miezah, Kodwo, Kwasi Obiri-Danso, Zsófia Kádár, Bernard Fei-Baffoe, and Moses Y. Mensah. 2015. ""Municipal solid waste characterization and quantification as a measure towards effective waste management in Ghana."" Waste Management 46 (2015) 15–27.",1 (0.74 kg/person/day)
SSF,ETH,Ethiopia,Bule Hora,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"WaterAid. 2015c. ""Solid Waste Generation Rate and Characterization Study for Bule Hora Town."" Getaneh Gebre Consultancy Service. Addis Ababa, November.",1 (hh: 0.56 kg/person/day; commercial centers: 5.4 kg/day)
EAS,PHL,Philippines,Quezon City,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"CCAC (Climate and Clean Air Coalition). n.d.(f) ""Solid Waste Management City Profile: Quezon City, Philippines."" Climate and Clean Air Coalition Municipal Solid Waste Initiative. Accessed April 21, 2017. http://waste.ccac-knowledge.net/sites/default/files/files/quezon_city_profile.pdf.",1 (0.88 kg/person/day)
EAS,PHL,Philippines,Cebu,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Premakura, Dickella Gamaralalage Jagath, Matthew Hengesbaugh, Kazunobu Onogawa, and Nida C Cabrera. 2017. “Planning and Implementation of Integrated Solid Waste Management Strategies at Local Level: The Case of Cebu City,” International Environmental Technology Centre. May. Accessed October 10, 2017. https://pub.iges.or.jp/pub/planning-and-implementation-integrated-solid.",1 (630 tonnes/day); 40 percent of MSW comes from hh
EAS,PLW,Palau,Koror,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"ADB (Asian Development Bank). 2014c. ""Solid Waste Management in the Pacific: Palau Country Snapshot."" ADB Publication Stock No. ARM146611-2. June.",2
SSF,ETH,Ethiopia,Adola Woyu,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"WaterAid. 2015a. ""Solid Waste Generation Rate and Characterization Study for Adola Woyu Town."" Getaneh Gebre Consultancy Service. Addis Ababa, November.",1 (hh: 0.31 kg/person/day; commercial centers: 11.2 kg/day); 2
SAS,IND,India,Vijaywada,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (568 tonnes/day); 7
EAS,PNG,Papua New Guinea,Port Moresby,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Papua New Guinea, NCDC (National Capital District Commission). 2016. ""NCD Waste Management Plan 2016-2025. For a sustainable Port Moresby.""",1 (294 tonnes/day)
SSF,ETH,Ethiopia,Dembi Dolo,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"WaterAid. 2015e. ""Solid Waste Generation Rate and Characterization Study for Dembi Dolo Town."" Getaneh Gebre Consultancy Service. Addis Ababa, November.",4; the mean hh generation rate is 0.22 kg/day
ECS,MDA,Moldova,Chisinau,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Republic of Moldova National Bureau of Statistics. 2016. ""Natural resources and the environment in the Republic of Moldova."" Statistical collection. [Biroul Naţional de Statistică al Republicii Moldova. 2016. ""Resursele naturale şi mediulîn Republica Moldova."" Culegere statistică.] Сhişinău.","Legislation does not clearly differentiate between industrial and municipal waste. The existing law defines waste from production and consumption. As a result, waste statistics provide information which covers both types of waste with regard to generation. Data provided at municipal level."
ECS,POL,Poland,Kraków,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Municipality of Krakow. 2017. ""Kraków in numbers 2016."" Krakow.",
SSF,MDG,Madagascar,Antananarivo,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Banna, Farouk Mollah Banna and Patrick Jaquier Ansermet. n.d. ""Municipal solid waste management in Antananarivo"" [""Gestion des déchets solides municipaux à Antananarivo""]. World Bank.","1 (1,100 tonnes/day)"
SSF,BFA,Burkina Faso,Bobo Dioulasso,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,1999,"Karak, Tanmoy, R. M. Bhagat, and Pradip Bhattacharyya. 2012. ""Municipal Solid Waste Generation, Composition, and Management: The World Scenario."" Critical Reviews in Environmental Science and Technology, 42:1509-1630. Taylor and Francis Group, LLC. ISSN: 1064-3389 print / 1547-6537 online.",
SAS,IND,India,Kozhikode,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (300 tonnes/day); 7
ECS,PRT,Portugal,Lisbon,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"European Commission. 2014h. ""Capital factsheet - Lisbon."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A.",
SAS,NPL,Nepal,Badimalika,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Nepal, SWMTSC (Solid Waste Management Technical Support Center). 2017. ""Solid Waste Management Baseline Study of 60 New Municipalities: Finale Report,"" by the Engineering Study and Research Centre (P) Ltd. (ESRC). Solid Waste Management Technical Support Center (SWMTSC), Ministry of Federal Affairs and Local Development (MoFALD), Government of Nepal. January",1 (2.39 tonnes/day)
LCN,PRY,Paraguay,San Lorenzo,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Carbon Finance Assist. 2011. ""Capacity building and technical assistance to promote Paraguay's participation in the carbon market"" [""Construcción de capacidades y asistencia técnica para promover la participación de Paraguay en el mercado de carbono""]. Asunción, June.",1 (289.62 tonnes/day)
SAS,IND,India,Mysore,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (402 tonnes/day); 7
LCN,MEX,Mexico,México City,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Mexico City, Ministry of the Environment. n.d. ""Comprehensive Solid Waste Management Program (2016-2010)."" [Gobierno de la Ciudad de México, Secretaría del Medio Ambiente. n.d. ""Programa de Gestión Integral de Residuos Sólidos (2016-2010).""]","1 (12,893 tonnes/day)"
SAS,IND,India,Dhanbad,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (542.40 tonnes/day); 7
SAS,BGD,Bangladesh,Dhaka,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2005,"Dhaka City Corporation. 2005. ""The Study on the Solid Waste Management in Dhaka City."" Final Report: Volume 1. JICA (Japan International Cooperation Agency). Pacific Consultants International. Yachiyo Engineering Co., Ltd. March.",1 (0.56 kg/person/day)
EAS,NZL,New Zealand,Wellington,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Councils of the Wellington Region. 2010. ""Wellington Regional Waste Management and Minimisation Plan 2011-2017.""",Reported as the total waste landfilled in Wellington Region
MEA,QAT,Qatar,Doha,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Idrees, A. M., and K. P. McDonnell. 2016. ""Feasibility Study of Applying Cynar Technology in the Gulf Cooperation Council Countries."" Biosystems and Food Engineering Research Review 21: 88–91.",1 (1.37 kg/person/day)
SAS,IND,India,Kota,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",
EAS,MHL,Marshall Islands,Majuro,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Pattle Delamore Partners Ltd. 2005. ""Assessment of Status and Options for Solid Waste Management on Majuro Atoll."" Prepared by Tristan Bellingham. SPREP (Secretariat of the Pacific Regional Environment Programme). June 30. Accessed May 10, 2017. https://www.sprep.org/attachments/pacwaste/A02753600R001Final_Rev2_with_Appendices.pdf.",1 (23.6 tonnes/day)
SAS,IND,India,Allahabad,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.","1 (19,720 tonnes/month); 7"
MEA,DZA,Algeria,Algiers,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Ouamane, Karim. 2017. General Director, Waste Management Agency, Government of Algeria. Personal communication with the World Bank.",
ECS,MKD,"Macedonia, FYR",Skopje,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Macedonia, State Statistical Office. 2018. ""Municipal waste, 2017."" April 20. http://www.stat.gov.mk/PrikaziSoopstenie_en.aspx?rbrtxt=80.",
ECS,FRA,France,Paris,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Paris City Hall. 2015. ""Annual Report on the Price and Quality of the Public Waste Management Service in Paris."" [Mairie de Paris. 2015. ""Rapport annuel sur le prix et la qualité du service public de gestion des déchets à Paris"".]",1 (416.7 kg/person/year); 3
SAS,PAK,Pakistan,Karachi,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Jabeen, Rahat. 2017. Personal communication with R. Jabeen (Environment, World Bank) with Assistant Director (MandE), Sindh Solid Waste Management Board, Karachi.",1 (0.5 kg/person/day)
ECS,RUS,Russian Federation,Moscow,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2011,"Alimov. R. 2015. ""The Garbage ring around Moscow. Scenarios for solving the problem of solid municipal waste generation in the Moscow region for 2015-2030."" [Алимов Д. 2015. ""Мусорное кольцо вокруг Москвы. Сценарии решения проблемы образования твёрдых коммунальных отходов Московского региона на 2015–2030 годы.""] Greenpeace Russia. Accessed April 17, 2017.",
SAS,IND,India,Chennai,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.","1 (5,000 tonnes/day); 7"
SSF,MLI,Mali,Sikasso,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"World Bank. 2014b. ""Results-Based Financing for Municipal Solid Waste."" Urban Development Series Knowledge Papers, No. 20. Global Urban and DRM Unit, World Bank. July.",
SSF,MLI,Mali,Bamako,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2008,"Karak, Tanmoy, R. M. Bhagat, and Pradip Bhattacharyya. 2012. ""Municipal Solid Waste Generation, Composition, and Management: The World Scenario."" Critical Reviews in Environmental Science and Technology, 42:1509-1630. Taylor and Francis Group, LLC. ISSN: 1064-3389 print / 1547-6537 online.",
SAS,IND,India,Srinagar,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (291.48 tonnes/day); 7
SSF,RWA,Rwanda,Kigali ,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"REMA (Rwanda Environment Management Authority). 2013. ""Kilgali State of Environment and Outlook Report 2013.""",1 (1.8-2 kg/person/day; average used)
EAS,MMR,Myanmar,Yangon,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Premakumara, Dickella Gamaralalage Jagath, and Matthew Hengesbaugh. 2016. ""Quick study on waste management in Myanmar (draft)."" IGES Centre collaborating with UNEP on Environmental Technologies (CCET). June 1. Accessed April 8, 2017. http://www.iges.or.jp/files/research/scp/PDF/20160613/17_Quick_study_Web.pdf.","1 (1,981 tonnes/day)"
MEA,SAU,Saudi Arabia,Riyadh,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Mutairi S.O., A. M. Ghoneim, A. S. Modaihsh, M. O. Mahjoub, and R. A. Abdel-Aziz. 2014. ""The characterization and composting of the municipal solid waste of Riyadh city, Saudi Arabia."" Waste Management and The Environment VII. WIT Transactions on Ecology and The Environment, Vol 180. ISSN 1743-3541 (on-line).",1 (1.81 kg/person/day)
MEA,SAU,Saudi Arabia,Jeddah,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Ecomena. 2017. ""MSW Generation in the Middle East."" April 28. http://www.ecomena.org/tag/solid-wastes/.",
LCN,PER,Peru,Cusco,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2011,"Lizana, Juan A. Arenas. 2012. ""Social Inclusion Plan for Segregadores in the Provinces of Cusco, Calca and Urubamba"" [“Plan de Inclusión Social para Segregadores en las Provincias de Cusco, Calca y Urubamba”]. The World Bank. October.",1 (133.048 tonnes/day); hh generation: 93.134 tonnes/day and non-hh generation: 39.914 tonnes/day; value for Cusco district only
ECS,KGZ,Kyrgyz Republic,Osh,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Kyrgyzstan, NSC (National Statistical Committee of Kyrgyz Republic). 2016. Annual Environmental Report, 2011–2015 [Статистический сборник 2011–2015]. National Statistical Committee of Kyrgyz Republic, Government of Kyrgyzstan. http://stat.kg/media/publicationarchive/194156d4-c806-4f02-9423-61ba3e85cce3.pdf.",Value is for export of domestic waste through the territory
ECS,MNE,Montenegro,Kotor,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Montenegro, MRT (Ministry of Sustainable Development and Tourism). 2014. ""Waste Management Plan 2014 – 2020 of Montenegro."" Draft (working) Document. Version_v01. February 19.",
SSF,SEN,Senegal,Rufisque,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2004,"Gret-LVIA-Pacte Research Program. 2004. Survey of 10 secondary cities in Senegal. [Gret-LVIA-Pacte et programme de recherche Ecocite (Mboro). Enquete dans 10 villes secondaires du Senegal. 2004. ""La gestion des orduresménagères dans les villes secondaires du Sénégal. Politiques municipales, pré-collecteet gestion de la filière"". Éditions du Gret.]",1 (0.7 kg/person/day)
EAS,SLB,Solomon Islands,Honiara,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"ADB (Asian Development Bank). 2014e. ""Solid Waste Management in the Pacific: Solomon Islands country snapshot."" ADB Publications Stock No. ARM146614-2. June. Accessed May 9, 2017. https://www.adb.org/sites/default/files/publication/42662/solid-waste-management-solomon-islands.pdf.",
EAS,MNP,Northern Mariana Islands,Saipan,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2009,"Mohee, R., S. Mauthoor, Z. M. A. Bundhoo, G. Somaroo, N. Soobhany, and S. Gunasee. 2015. ""Current Status of Solid Waste Management in Small Island Developing States: A Review."" Appendix A: Supplementary Material. Waste Management 43 (2015) 539–549.",1 (1.81 kg/person/day)
SAS,IND,India,Surat,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.","1 (1,700 tonnes/day); 7"
SSF,SLE,Sierra Leone,Freetown,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"Miezah, Kodwo, Kwasi Obiri-Danso, Zsófia Kádár, Bernard Fei-Baffoe, and Moses Y. Mensah. 2015. ""Municipal solid waste characterization and quantification as a measure towards effective waste management in Ghana."" Waste Management 46 (2015) 15–27.",1 (0.56 kg/person/day)
LCN,SLV,El Salvador,San Salvador,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"El Salvador Ministry of Environment and Natural Resources. n.d. ""Consolidated waste deposited in landfills - 2013."" General Directorate of Environmental Sanitation, Unit of Solid and Hazardous Waste.",
SAS,BTN,Bhutan,Phuentsholing ,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"ECOPARADIGM (Paradigm Environmental Strategies (P) Ltd). 2015. ""Action Plan toward Zero Waste Management: Pheuntsholing Thromde, Bhutan.""","1 (14–20 tonnes/day, average used)"
SSF,SOM,Somalia,Hargeysa,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2008,"Karak, Tanmoy, R. M. Bhagat, and Pradip Bhattacharyya. 2012. ""Municipal Solid Waste Generation, Composition, and Management: The World Scenario."" Critical Reviews in Environmental Science and Technology, 42:1509-1630. Taylor and Francis Group, LLC. ISSN: 1064-3389 print / 1547-6537 online.",
SSF,MWI,Malawi,Blantyre,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Barré, Juliette. 2014. ""Waste Market in Urban Malawi: A Way Out Of Poverty?"" Master's thesis, Department of Urban and Rural Development, Faculty of Natural Resources and Agricultural Sciences, Swedish University of Agricultural Sciences, Uppsala, Sweden.",
MEA,IRN,"Iran, Islamic Rep.",Tehran,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Abedini, Ali R. 2017b. Solid waste management specialist, and founder and CEO, ISWM Consulting Ltd. Personal communication with A. Abedini and Iran Waste Management Organization.","1 (5,943 tonnes/day of hh and CandI waste and 1,273 tonnes/day of tree-triming and street-sweeping waste)"
ECS,SRB,Serbia,Belgrade,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"Anthouli, Aida, Konstantine Aravossis, Rozy Charitopoulou, Boјana Tot, and Goran Vujic. 2013. ""Opportunities and Barriers of Recycling in Balkan Countries: The Cases of Greece and Serbia."" Hellenic Solid Waste Management Association (HSWMA) and Serbian Solid Waste Management Association (SeSWA), with the International Solid Waste Association (ISWA). July.",
ECS,SRB,Serbia,Novi Sad,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"Anthouli, Aida, Konstantine Aravossis, Rozy Charitopoulou, Boјana Tot, and Goran Vujic. 2013. ""Opportunities and Barriers of Recycling in Balkan Countries: The Cases of Greece and Serbia."" Hellenic Solid Waste Management Association (HSWMA) and Serbian Solid Waste Management Association (SeSWA), with the International Solid Waste Association (ISWA). July.",5
MEA,IRQ,Iraq,Baghdad,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Iraq, Ministry of Environment. n.d. “Municipal Waste Management in Iraq.” PowerPoint presentation. Department of Technical Affairs, Ministry of Environment, Government of Iraq. ","1 (8,000-10,000 tonnes/day; average used)"
SAS,MDV,Maldives,Fuahmulah,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2017,"Maldives, MEE (Ministry of Environment and Energy). 2017c. Waste Management and Pollution Control department. Personal communication with the World Bank.",1 (hh: 0.8 kg/person/day; resorts/hotels/guest houses: 3.5 kg/bed/day)
SSF,SSD,South Sudan,Juba,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"UNEP (United Nations Environment Programme). 2013. ""Municipal Solid Waste Composition Analysis Study: Juba, South Sudan."" Michael J. Cowing. April.",1 (1.11 kg/person/day)
ECS,SVK,Slovak Republic,Trnava,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Trnava, Department of Environmental Care. 2014. ""Program of the Trnavian Waste Management Program for 2011 -2015."" [Odbor starostlivosti oživotné prostredie. 2014. ""PROGRAM ODPADOVÉHO HOSPODÁRSTVA TRNAVSKÉHO KRAJA NA ROKY 2011 -2015.""] Trnava.",
SSF,NER,Niger,Niamey,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2003,"Anon. n.d.(a) ""Order number 03 ISAL 0084. Household Solid Waste Management in Niamey, Niger: Testing for a Sustainable Management Strategy"" [""N°d’ordre 03 ISAL 0084. LA GESTION DES DECHETS SOLIDES MENAGERS A NIAMEY AU NIGER : ESSAI POUR UNE STRATEGIE DE GESTION DURABLE""].",1 (0.5 kg/person/day)
ECS,SVK,Slovak Republic,Bratislava,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"European Commission. 2014c. ""Capital factsheet - Bratislava."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",
ECS,ITA,Italy,Parma,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"ARPAE (Regional Agency for Prevention, Environment and Energy in Emilia-Romagna). 2015. ""The management of waste in Emilia-Romagna"" [""La gestionedei RIFIUTI in Emilia-Romagna""].",
ECS,SVN,Slovenia,Ljubljana,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"European Commission. 2014i. ""Capital factsheet - Ljubljana."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",1 (320 kg/person/year)
SSF,NGA,Nigeria,Lagos,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Miezah, Kodwo, Kwasi Obiri-Danso, Zsófia Kádár, Bernard Fei-Baffoe, and Moses Y. Mensah. 2015. ""Municipal solid waste characterization and quantification as a measure towards effective waste management in Ghana."" Waste Management 46 (2015) 15–27.",1 (0.5 kg/person/day)
EAS,JPN,Japan,Yokohama,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"City of Yokohama. 2017. Policy Coordination Division, Resources and Waste Recycling Bureau. Personal communication.",
ECS,SWE,Sweden,Borås,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"CCAC (Climate and Clean Air Coalition). n.d.(c) ""Solid Waste Management City Profile: Borås.""  Municipal Solid Waste Initiative.",
SSF,NGA,Nigeria,Oyo,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2008,"Karak, Tanmoy, R. M. Bhagat, and Pradip Bhattacharyya. 2012. ""Municipal Solid Waste Generation, Composition, and Management: The World Scenario."" Critical Reviews in Environmental Science and Technology, 42:1509-1630. Taylor and Francis Group, LLC. ISSN: 1064-3389 print / 1547-6537 online.",
ECS,SWE,Sweden,Stockholm,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"European Commission. 2014n. ""Capital factsheet - Stockholm."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",
MEA,SYR,Syrian Arab Republic,Damascus,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Awad, Hazem. 2017. ""Waste threatens the groundwater in Damascus 3 years ago under the pretext of «emergency solution»!"" January 29. http://kassiounpaper.com/syria/item/30674-3.","1 (3,000 tonnes/day); estimated for Damascus and rural Damascus"
SSF,CMR,Cameroon,Yaounde,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"Ngambi, Jules Raymond. 2015. ""Solid waste of the city of Yaounde (Cameroon): from the linear management towards a circular economy"" [""D´echets solides m´enagers de la ville de Yaound´e (Cameroun): de la gestion lin´eaire vers une´economie circulaire""]. University of Maine.","1 (1,028.23 tonnes/day); 5"
SSF,TGO,Togo,Lome,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"CCAC (Climate and Clean Air Coalition). n.d.(e) ""Solid Waste Management City Profile: Lome, Togo."" Municipal Solid Waste Initiative. http://waste.ccac-knowledge.net/2.",
ECS,HUN,Hungary,Budapest,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"European Commission. 2014e. ""Capital factsheet - Budapest."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.","Reported as 800,000-1,200,000 tonnes/year (average used)"
EAS,THA,Thailand,Bangkok,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Thailand, PCD (Pollution Control Department). 2015. Thailand State of Pollution Report 2015. Pollution Control Department, Ministry of Natural Resources and Environment, Government of Thailand. PCD No. 06-062. Accessed April 1, 2017. http://infofile.pcd.go.th/mgt/PollutionReport2015_en.pdf.",Bangkok generates 16 percent of Thailand’s total MSW per year
ECS,NLD,Netherlands,Amsterdam,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"European Commission. 2014a. ""Capital factsheet - Amsterdam."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",1 (406 kg/person/year)
ECS,TJK,Tajikistan,Dushanbe ,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"UNECE (United Nations Economic Commission for Europe). 2017. ""Tajikistan Environmental Performance Reviews."" Environmental Performance Reviews Series No. 46. ECE/CEP/180. ISSN 1020-4563.",
